Date,Site_name,Region,Site_number,Species_name,Collection_no,Plant_no,Porometer_no,Laser_gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll.1,Chlorophyll.2,Chlorophyll.3,Internode_dia_.1,Internode_dia_2,Soil.depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm.,PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,Stomatal_size_top,Stomatal_density_top,Stomatal_pore_index_top,Stomatal_size_bottom,Stomatal_density_bottom,Stomatal_pore_index_bottom,Percent_N,d15N_14N,Corrected_d15N_14N,Voltage,Area,Percent_C,d13C_12C,Corrected_d13C_12C,C_N_ratio
8/2/2011,Swartberg_1,Swartberg,PR_2012,repens,19,2,1,1,CCM,1,200,75,80,5,0.451388889,0.5,19.5,32.8,.,17.3,18.2,.,104.1,18.4,42.8,18.2,1.2,9.2,.,3.42,.,.,0.278,12,4,4.2,8.2,0.283,0.268,5.64,5.43,0.9,10.5,2.14,9.79,0.541,0,0.12,0.114,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.464333333,37.7,3,146,PRREPE,erect,no,yes,birds,none,both,no,both,0.589034629,0.020992565,18849.55592,11.66666667,1.316666667,0.431654676,0.028014184,.,0.040625,8.490405841,0.014012486,0.05625,11.88656818,0.037609845,0.679394247,2.111,2.482192287,16439,581.787,52.34968451,-26.242,-25.9862048,77.05347038
8/2/2011,Swartberg_1,Swartberg,PR_2012,repens,19,3,1,1,CCM,1,310,200,280,5,0.447916667,1.1,18.1,34.5,.,19.2,19.3,.,27,18,20.1,17.8,1.8,3.4,.,4.69,.,.,0.197,15,4,6.2,1.2,0.196,0.184,3.65,3.552,0.6,9,1.21,8.07,0.551,0,0.09,0.086,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.647,52.44,5,147,PRREPE,erect,no,yes,birds,none,both,no,both,0.626334881,0.024209306,175929.1886,15,1.188888889,0.456852792,0.029315068,.,.,.,.,.,.,.,0.66292509,2.477,2.843315447,16465,591.97,52.38075924,-26.882,-26.65786025,79.01459762
8/2/2011,Swartberg_1,Swartberg,PR_2012,repens,19,4,1,1,CCM,1,240,140,160,5,0.4375,0.8,17.8,38.9,.,17.5,17.7,.,14.2,16.7,12.8,16.7,1.8,2.4,.,6.44,.,.,0.217,15,4,1.7,3.6,0.217,0.2,3.69,3.492,0.8,8.3,1.64,12.07,0.57,0,0.102,0.092,0.01,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.452,38.83333333,3,148,PRREPE,erect,no,yes,birds,none,both,no,both,0.58570132,0.026345541,70371.67544,10.375,1.12745098,0.470046083,0.031165312,.,.,.,.,.,.,.,0.627094059,2.378,2.745634592,16351,578.485,51.26160979,-26.672,-26.43747331,81.74469059
8/2/2011,Swartberg_1,Swartberg,PR_2012,repens,19,5,1,1,CCM,1,220,210,215,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.492,17,5,.,.,0.502,0.45,8.2,7.805,1.1,11.6,2.41,16.37,0.579,0,0.232,0.21,0.022,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,149,PRREPE,erect,no,yes,birds,none,both,no,both,.,0.026904165,141842.9083,10.54545455,1.120689655,0.471544715,0.031707317,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Swartberg_1,Swartberg,PR_2012,repens,19,6,1,1,CCM,1,250,200,240,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.318,17,7,.,.,0.327,0.305,5.16,4.878,0.8,10.8,2.49,11.31,0.541,0,0.162,0.148,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,150,PRREPE,erect,no,yes,birds,none,both,no,both,.,0.030337934,150796.4474,13.5,0.962962963,0.509433962,0.030232558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Swartberg_1,Swartberg,PR_2012,repens,19,7,1,1,CCM,1,165,70,45,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.228,9,4,.,.,0.232,0.217,3.85,3.69,0.7,8.4,1.87,8.53,0.602,0,0.112,0.102,0.01,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,151,PRREPE,erect,no,yes,birds,none,both,no,both,.,0.027638614,9896.016859,12,1.035714286,0.49122807,0.03012987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Swartberg_1,Swartberg,PR_2012,repens,19,8,1,1,CCM,1,160,230,190,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.334,19,6,.,.,0.338,0.316,5.74,5.582,0.9,10.2,1.58,9.98,0.771,0,0.144,0.136,0.008,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,152,PRREPE,erect,no,yes,birds,none,both,no,both,.,0.024362648,137287.599,11.33333333,1.319444444,0.431137725,0.033101045,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,1,1,1,CCM,1,135,90,66,5,0.534722222,0.5,21.5,29.5,horizontal,15.2,14.8,.,104.5,21.5,138,21.6,92.9,91.5,.,5.74,.,9,0.536,10,3,24,23.9,0.578,.,6.99,6.99,2.1,4.7,4.03,.,0.71,0.5,0.256,0.256,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,153,PRPUNC,erect,no,yes,birds,none,both,no,both,0.480842485,0.036623748,18661.06036,2.238095238,1.09375,0.47761194,0.040057225,.,0.015833333,52.64051622,0.013196685,0.022083333,52.64051622,0.025671391,0.66701826,0.301,0.696309995,15498,553.445,48.93649676,-25.639,-25.35337944,73.36605261
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,2,1,1,CCM,1,142,50,50,5,0.543055556,0.4,19.1,33.9,horizontal,16.4,16.9,.,155.9,21,177.8,21,86.1,97.2,.,6.64,.,10.5,1.226,8,3,36.5,34.3,1.321,.,17.66,17.66,3.4,6.6,5.93,.,0.604,0.5,0.644,0.644,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,154,PRPUNC,erect,no,yes,birds,none,both,no,both,0.557414395,0.036466591,7853.981634,1.941176471,0.903726708,0.525285481,0.032955832,.,0.028333333,78.11173374,0.062706364,0.05,49.24435388,0.123110885,0.689996807,-0.614,-0.206497904,15306,538.647,48.23753332,-27.611,-27.42291779,69.9097921
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,3,1,1,CCM,1,147,78,76,5,0.545138889,0.9,18,30.5,vertical,19.3,16.7,.,130.9,20.8,67.1,20.7,80.9,85.5,.,6.4,.,20,0.93,9,3,32.2,32.6,0.986,.,13.83,13.83,3,6.3,4.74,.,0.606,0.5,0.472,0.472,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,155,PRPUNC,erect,no,yes,birds,none,both,no,both,0.556772358,0.034128706,18623.36125,2.1,0.970338983,0.507526882,0.033116414,.,.,.,.,.,.,.,0.606379018,0.194,0.590735738,15892,560.629,49.78740309,-26.807,-26.57915063,82.10607823
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,4,1,1,CCM,1,102,100,52,4,0.552083333,0,20.6,28.8,vertical,14.5,14,.,150.1,21.3,123.5,21.3,96.8,94.7,.,6.6,.,11,0.534,12,4,26.1,25.4,0.59,.,7.87,7.87,1.9,5.8,4.52,.,0.661,1,0.27,0.27,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,156,PRPUNC,erect,no,yes,birds,none,both,no,both,0.483640896,0.034307497,16336.2818,3.052631579,0.977777778,0.505617978,0.033545108,.,.,.,.,.,.,.,0.655070141,0.047,0.445694469,15748,557.09,49.24101698,-24.73,-24.3994188,75.16907561
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,5,1,1,CCM,1,143,200,193,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0.626,15,6,.,.,0.806,.,8.89,8.89,2.4,5,3.88,.,0.67,1,0.282,0.282,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,157,PRPUNC,erect,no,yes,birds,none,both,no,both,.,0.031721035,121265.4764,2.083333333,1.219858156,0.450479233,0.038695163,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,6,1,1,CCM,1,125,115,112,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0.44,13,5,.,.,0.471,.,6.93,6.93,1.8,5.2,3.76,.,0.614,1.5,0.208,0.208,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,158,PRPUNC,erect,no,yes,birds,none,both,no,both,.,0.03001443,40463.71338,2.888888889,1.115384615,0.472727273,0.033477633,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,7,1,1,CCM,1,180,145,135,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.5,0.769,11,5,.,.,0.808,.,13.62,13.62,2.5,6.9,5.07,.,0.676,0.5,0.356,0.356,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,159,PRPUNC,erect,no,yes,birds,none,both,no,both,.,0.026138032,61496.67619,2.76,1.16011236,0.462938882,0.030323054,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,punctata,20,8,1,1,CCM,1,100,180,147,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,0.762,12,6,.,.,0.666,.,10.43,10.43,2.3,6.1,5.47,.,0.687,1,0.306,0.306,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,160,PRPUNC,erect,no,yes,birds,none,both,no,both,.,0.029338447,83126.54161,2.652173913,1.490196078,0.401574803,0.043720038,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,1,1,1,CCM,1,77,48,60,5,0.572916667,0.4,20.9,29.3,horizontal,16.4,16.1,.,52.6,22.9,9.5,23.2,2.7,1.5,.,5.24,.,10.5,0.125,12,6,1.9,2.2,0.138,0.13,1.95,1.872,0.6,5.4,1.59,4.89,0.476,0.5,0.064,0.06,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,0.495881665,0.032047019,9047.786842,9,0.953125,0.512,0.031282051,.,0.034166667,37.3577857,0.043610026,0.040416667,66.22516556,0.108179268,0.695807057,1.839,2.213816606,16304,576.511,52.08543043,-27.39,-27.19098677,74.85613996
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,2,1,1,CCM,1,110,115,100,5,0.576388889,2.6,19.8,29.4,horizontal,15.4,16.4,.,87.1,23.3,19.1,22.8,4.3,3.5,.,4.49,.,9,0.197,11,3,2.3,4.1,0.218,0.197,2.83,2.645,0.7,6.1,2.47,7.49,0.593,0.5,0.098,0.09,0.008,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,162,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,0.497680127,0.034026504,36128.31552,8.714285714,1.010204082,0.497461929,0.034982332,.,0.034166667,30.56546103,0.035680931,0.03625,27.16929869,0.035702157,0.679394247,2.111,2.482192287,16439,581.787,52.34968451,-26.242,-25.9862048,77.05347038
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,3,1,1,CCM,1,80,95,68,5,0.579861111,0.5,21,21.6,horizontal,17.1,18.7,.,180.1,21.9,11.2,20,1.2,7.4,.,3.96,.,9.5,0.179,10,4,5.2,1.4,0.2,0.185,2.67,2.538,0.7,5.7,2.34,5.62,0.59,0.5,0.098,0.088,0.01,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,163,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,0.450330584,0.034666251,20294.68854,8.142857143,0.826530612,0.547486034,0.030337079,.,.,.,.,.,.,.,0.66292509,2.477,2.843315447,16465,591.97,52.38075924,-26.882,-26.65786025,79.01459762
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,4,1,1,CCM,1,70,52,40,5,0.583333333,0.3,20.2,29.6,horizontal,14.2,14.7,.,176.3,22.1,12.2,22.1,4.5,4.5,.,3.31,.,10.5,0.169,11,4,5.3,2.2,0.181,0.168,2.34,2.21,0.7,6.1,1.92,6.78,0.564,0.5,0.086,0.08,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,164,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,0.505628207,0.036199095,6534.512719,8.714285714,0.965116279,0.50887574,0.035470085,.,.,.,.,.,.,.,0.627094059,2.378,2.745634592,16351,578.485,51.26160979,-26.672,-26.43747331,81.74469059
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,5,1,1,CCM,1,100,100,90,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0.149,11,3,.,.,0.163,0.15,2,1.882,0.5,5.5,1.6,7.39,0.662,0,0.08,0.074,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,165,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,.,0.039319872,28274.33388,11,0.8625,0.536912752,0.0345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,6,1,1,CCM,1,100,115,150,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0.196,10,2,.,.,0.206,0.193,2.69,2.563,0.8,5.7,1.9,6.68,0.673,0.5,0.094,0.09,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,166,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,.,0.035114003,54192.47327,7.125,1.085106383,0.479591837,0.037918216,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,7,1,1,CCM,1,135,260,220,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,0.133,18,2,.,.,0.141,0.129,1.8,1.709,0.6,4.8,1.53,5.96,0.603,0.5,0.07,0.066,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,167,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,.,0.038619075,179699.0998,8,0.9,0.526315789,0.035,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/2/2011,Teeberg,Swartberg,PR_2013,canaliculata,21,8,1,1,CCM,1,100,130,70,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,0.097,16,2,.,.,0.105,0.094,1.39,1.304,0.5,4.2,1.62,5.3,0.499,0.5,0.05,0.044,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,168,PRCANA,erect,no,no,mammals,dark_pink,dark,.,none,.,0.033738709,28588.49315,8.4,0.94,0.515463918,0.03381295,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,1,1,1,CCM,1,64,307,232,5,0.416666667,1.1,8.8,49.6,.,5.6,6.6,.,27.6,11.2,73.7,11.7,6,13.7,.,7.47,.,29,0.202,.,6,28.8,28.4,0.21,0.196,3.26,3.243,1.3,3.8,2.38,0.7,0.667,0,0.072,0.066,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,169,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,0.51199624,0.020349393,223756.7952,2.923076923,1.805555556,0.356435644,0.039877301,.,0.028333333,50.94243505,0.040895455,0.03125,59.43284089,0.058039884,0.71965604,1.096,1.480716858,15397,537.246,48.62768282,-27.789,-27.60972196,67.57072838
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,2,1,1,CCM,1,47,262,262,5,0.420138889,1.5,9.7,57.3,.,4.5,5.7,.,103.9,10.1,58.6,10.4,7.7,4.9,.,5.87,.,9,0.351,.,6,16.2,16,0.356,0.326,5.01,4.986,1.4,5.6,2.68,0.9,0.601,0,0.134,0.12,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,170,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,0.54629018,0.024067968,215651.4861,4,1.619402985,0.381766382,0.043313373,.,0.034166667,52.64051622,0.061450492,.,.,.,0.759929171,1.211,1.594184517,15517,547.958,48.41636973,-26.117,-25.8550221,63.71168732
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,3,1,1,CCM,1,56,255,255,5,0.427083333,1.3,8.6,59.2,.,5.7,6.2,.,77,9.4,53.6,9.6,70.3,73.4,.,5.79,.,7.5,0.363,.,4,22.3,19.8,0.376,0.352,5.14,5.122,2,3.9,3.05,0.6,0.693,0,0.152,0.14,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,171,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,0.494556494,0.027334674,204282.0623,1.95,1.388157895,0.418732782,0.041050584,.,.,.,.,.,.,.,0.826750373,1.71,2.086535492,15418,557.886,49.04587962,-26.11,-25.84767587,59.32368614
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,4,1,1,CCM,1,50,134,134,5,0.434027778,0.5,9.2,51.7,.,6,5.9,.,108.5,9.3,58,9.4,47.9,46.7,.,4.6,.,11,0.278,.,4,15.2,13.1,0.288,0.278,4.67,4.663,1.8,3.8,2.27,0.3,0.605,0,0.098,0.096,0.002,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,172,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,0.478090899,0.020586766,56410.43769,2.111111111,1.836734694,0.352517986,0.038543897,.,.,.,.,.,.,.,0.755116135,1.98,2.352937823,15091,543.47,48.6161215,-29.148,-29.03594033,64.38231057
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,5,1,1,CCM,1,44,140,140,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,0.245,.,5,.,.,0.248,0.236,3.52,3.509,1.3,3.9,2.23,0.5,0.685,0,0.096,0.09,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,173,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,.,0.025649429,61575.21601,3,1.552083333,0.391836735,0.042329545,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,6,1,1,CCM,1,36,103,103,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0.298,.,6,.,.,0.306,0.288,4.16,4.15,1.5,4.6,1.99,0.5,0.698,0,0.116,0.11,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,.,0.026505705,33329.15646,3.066666667,1.568965517,0.389261745,0.04375,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,7,1,1,CCM,1,38,50,50,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,0.198,.,3,.,.,0.204,0.19,2.73,2.723,1.2,3.8,1.21,0.6,0.753,0,0.082,0.078,0.004,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,.,0.028647612,7853.981634,3.166666667,1.414634146,0.414141414,0.042490842,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,venusta,22,8,1,1,CCM,1,74,260,260,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0.283,.,6,.,.,0.282,0.266,4.39,4.378,1.4,5,1.94,0.6,0.594,0,0.108,0.102,0.006,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,176,PRVENU,above_lateral,no,no,birds,white_and_pink,light,.,none,.,0.023296394,212371.6634,3.571428571,1.62037037,0.381625442,0.039863326,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,1,1,1,CCM,1,14,55,40,.,0.447916667,0.7,10.6,47,.,11.2,11.9,.,76,10.4,93.4,10,2.5,5.7,.,3.67,.,17,0.061,.,.,3.9,5.9,0.07,0.032,1.13,1.101,0.4,5.5,0.76,3.8,0.495,0,0.024,0.012,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,177,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,0.32541687,0.010897995,6911.503838,13.75,1.541666667,0.393442623,0.032743363,.,0.027083333,64.52708439,0.047331065,.,.,.,0.976967946,2.431,2.797928383,15571,550.353,48.66309714,-27.969,-27.79862506,49.81033141
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,2,1,1,CCM,1,12,163,142,.,0.454861111,1.1,12.4,45.3,.,10.1,8.6,.,44.3,11.3,41.8,11,1.6,2.6,.,6.16,.,9,0.046,.,.,1.5,1.9,0.54,0.508,0.88,0.848,0.4,5.7,0.98,3.3,0.428,0,0.018,0.01,0.008,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,178,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,0.370831477,0.011797183,72715.30356,14.25,1.555555556,0.391304348,0.031818182,.,0.045416667,.,.,.,.,.,1.03008914,1.758,2.133895906,15626,551.514,49.1561646,-26.367,-26.11738751,47.72030178
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,3,1,1,CCM,1,10,110,112,.,0.461805556,1.1,11.1,46.1,.,14.5,15.7,.,5.5,14.7,13.6,12.2,2.2,1.5,.,4.57,.,25,0.084,.,.,2.7,2,0.096,0.04,1.16,1.108,0.3,8,0.93,5.6,0.557,0,0.036,0.018,0.018,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,179,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,0.371322071,0.01624666,38704.42149,26.66666667,1.333333333,0.428571429,0.04137931,.,.,.,.,.,.,.,0.713234173,2.287,2.65584714,15560,550.572,49.48639203,-26.745,-26.51408401,69.38309172
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,4,1,1,CCM,1,15,95,55,.,0.472222222,0.6,13,45.9,.,8.7,9.8,.,33,15.8,42.8,16.3,2.6,1.8,.,5.07,.,12,0.059,.,.,2.1,1.8,0.062,0.03,0.91,0.881,1.5,4.1,0.76,3.8,0.541,0,0.026,0.012,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,0.288401837,0.01361903,16414.82162,2.733333333,1.269230769,0.440677966,0.036263736,.,0.0375,1.698081168,0.002387927,0.0425,8.490405841,0.015335796,0.862444309,1.591,1.969121131,15730,547.94,49.63231072,-26.256,-26.00089727,57.54842395
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,5,1,1,CCM,1,11,132,150,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,0.082,.,.,.,.,0.086,0.032,1.42,1.378,0.2,9,0.74,5.7,0.387,0,0.028,0.01,0.018,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,181,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,.,0.007256894,62203.53454,45,1.928571429,0.341463415,0.038028169,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,6,1,1,CCM,1,18,88,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.5,0.088,.,.,.,.,0.092,0.05,1.49,1.456,0.3,8.3,0.86,3.9,0.511,0,0.036,0.022,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,182,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,.,0.015105118,27646.01535,27.66666667,1.444444444,0.409090909,0.034899329,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,7,1,1,CCM,1,18,68,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.5,0.065,.,.,.,.,0.068,0.042,0.94,0.916,0.3,5.7,1.11,2.2,0.587,0,0.026,0.016,0.01,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,183,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,.,0.017475262,20294.68854,19,1.5,0.4,0.041489362,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_1,Swartberg,PR_2014,montana,23,8,1,1,CCM,1,10,50,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,0.059,.,.,.,.,0.062,0.036,0.73,0.705,0.2,5.9,0.98,2.6,0.557,0,0.026,0.014,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,184,PRMONT,above_lateral,no,no,mammals,white_and_pink,light,.,none,.,0.019871686,7539.822369,29.5,1.269230769,0.440677966,0.045205479,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
8/3/2011,Waboomberg_2,Swartberg,PR_2015,scolopendriifolia,24,1,1,1,CCM,1,23,26,20,.,0.503472222,0.82,13.2,49.1,.,10.8,10.7,.,105.4,14.9,69.5,15.5,101.3,98,.,.,.,0,2.3,.,.,28.3,27.9,2.492,2.07,31.5624,29.338,3,23.6,2.78,80,0.525,0.5,1.224,1.01,0.214,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,185,PRSRFL,below_lateral,yes,yes,mammals,pink,dark,yes,dark,.,0.034425872,1633.62818,7.866666667,0.879084967,0.532173913,0.034091197,.,0.045833333,16.98081168,0.035671497,0.043333333,45.84819154,0.086092715,0.615928996,1.261,1.643518282,16229,570.096,51.48686936,-25.268,-24.96402917,83.59221555
