"lon","lat","CDD","CFD","CSU","ECAr20mm","FD","GDD","MAP","MATmax","MATmin","rr2","sdii","SU","MMP.01","MMP.02","MMP.03","MMP.04","MMP.05","MMP.06","MMP.07","MMP.08","MMP.09","MMP.10","MMP.11","MMP.12","MMTmax.01","MMTmax.02","MMTmax.03","MMTmax.04","MMTmax.05","MMTmax.06","MMTmax.07","MMTmax.08","MMTmax.09","MMTmax.10","MMTmax.11","MMTmax.12","MMTmin.01","MMTmin.02","MMTmin.03","MMTmin.04","MMTmin.05","MMTmin.06","MMTmin.07","MMTmin.08","MMTmin.09","MMTmin.10","MMTmin.11","MMTmin.12","MTmax.01","MTmax.02","MTmax.03","MTmax.04","MTmax.05","MTmax.06","MTmax.07","MTmax.08","MTmax.09","MTmax.10","MTmax.11","MTmax.12","MTmin.01","MTmin.02","MTmin.03","MTmin.04","MTmin.05","MTmin.06","MTmin.07","MTmin.08","MTmin.09","MTmin.10","MTmin.11","MTmin.12","MAT","ratio"
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.42117,-34.44317,31.3,0.45,1,3.35,0.6,200251.761513158,533.873585510254,22.2572087287903,11.9178813457489,61.15,5.19523644447327,109.5,28.1051536560059,31.8362976074219,49.7844442367554,54.5553891181946,43.580493927002,42.4757402420044,58.2951389312744,51.1393931388855,32.8687204837799,51.2956474781036,44.823762011528,36.9962971448898,26.0572727203369,26.8365347120497,25.3061696158515,23.248447948032,20.7886629104614,18.769198735555,17.9326648712158,18.1346765094333,19.6516299777561,21.91441822052,23.3391848670112,23.3391848670112,16.5523516654968,17.5361222161187,15.8223152160645,13.5016759236654,10.5250047577752,7.8335514333513,6.58919774161445,6.86961984634399,8.72666560278999,11.2944291962518,13.4011259608799,15.1832397778829,29.7585509300232,30.825978120168,29.6464790768094,27.8413516150581,25.2895038922628,22.564268483056,21.9446522394816,22.792281627655,24.2885603904724,26.7834597693549,27.7651788923475,28.8235851923625,13.9635370016098,15.2278237751552,13.0411555971418,10.639517566136,7.66678239277431,5.05605666296823,3.85230167933873,4.25989988190787,5.97935010365077,8.40287705830165,10.8585637501308,12.7881574358259,17.0881991442249,0.0762202186470771
20.73684,-34.44121,29.5,0.35,1,3.95,0.45,200269.691611842,580.939349365234,22.4036001205444,11.9704430580139,65.3,5.41157054901123,115,34.0214175224304,37.8320776939392,60.6706953048706,58.3209762573242,52.6626916885376,49.2297905921936,51.679797077179,49.530454158783,37.1861382961273,54.5390094280243,49.454807472229,35.5229719400406,26.5010799407959,27.1466364330716,25.5829429626465,23.2777519226074,20.7301916546292,18.5964459313287,17.8329914940728,18.1769562827216,19.8021744622125,22.1271290249295,23.6574618021647,23.6574618021647,16.5161387443542,17.3330461714003,15.6989272965325,13.4336108631558,10.6076095898946,8.1119958029853,6.92794341511197,7.03169242540995,8.86577513482836,11.3680662579007,13.3522819413079,15.203901025984,30.1570899009705,31.131922033098,29.9315346082052,27.900643825531,25.2881277932061,22.4395563337538,21.8885891172621,22.8892114427355,24.4815636210971,27.0479876730177,28.0777611732483,29.066786342197,13.8888831377029,14.9921145575387,12.899728502546,10.564076587132,7.75339627947126,5.33002332959856,4.17529957635062,4.41649254390172,6.10921933310372,8.45680180958339,10.7990591185434,12.7645044599261,17.1882713049563,0.0465588893092272
20.73684,-34.44121,29.5,0.35,1,3.95,0.45,200269.691611842,580.939349365234,22.4036001205444,11.9704430580139,65.3,5.41157054901123,115,34.0214175224304,37.8320776939392,60.6706953048706,58.3209762573242,52.6626916885376,49.2297905921936,51.679797077179,49.530454158783,37.1861382961273,54.5390094280243,49.454807472229,35.5229719400406,26.5010799407959,27.1466364330716,25.5829429626465,23.2777519226074,20.7301916546292,18.5964459313287,17.8329914940728,18.1769562827216,19.8021744622125,22.1271290249295,23.6574618021647,23.6574618021647,16.5161387443542,17.3330461714003,15.6989272965325,13.4336108631558,10.6076095898946,8.1119958029853,6.92794341511197,7.03169242540995,8.86577513482836,11.3680662579007,13.3522819413079,15.203901025984,30.1570899009705,31.131922033098,29.9315346082052,27.900643825531,25.2881277932061,22.4395563337538,21.8885891172621,22.8892114427355,24.4815636210971,27.0479876730177,28.0777611732483,29.066786342197,13.8888831377029,14.9921145575387,12.899728502546,10.564076587132,7.75339627947126,5.33002332959856,4.17529957635062,4.41649254390172,6.10921933310372,8.45680180958339,10.7990591185434,12.7645044599261,17.1882713049563,0.0465588893092272
